This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -122.34, 28.62, -59.41, 46.567Starting at this date and time  Mon Nov 07 2016 20:32:26 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"timjeby","I actually the acoustic version of Dancing In The Dark much better than the original.","Tue Nov 08 01:32:48 +0000 2016","St. Louis","null","St Louis, MO"
"RacheleBarton5","😥 https://t.co/UDdr7mPJAi","Tue Nov 08 01:32:48 +0000 2016","null","null","Parkersburg, WV"
"HauptDarla","@TheVoiceVoting_ #Dana","Tue Nov 08 01:32:48 +0000 2016","Florida, USA","null","Florida, USA"
"Magnus919","@nickprkins vote on Black Friday just to prove your point.","Tue Nov 08 01:32:48 +0000 2016","Raleigh, NC","null","Raleigh, NC"
"504Rich_","What's really going ?","Tue Nov 08 01:32:48 +0000 2016","New Orleans, La","null","New Orleans, LA"
"MattMitovich","Miss Tessmacher!!!! :-O #Supergirl","Tue Nov 08 01:32:49 +0000 2016","New York City area","null","Manhattan, NY"
"Hammer4099Larry","@johnondrasik @PublicDiscourse The main thing is for us all to figure out how to get along, no matter who wins.","Tue Nov 08 01:32:48 +0000 2016","Wildwood Mo","null","Omaha, NE"
"atlrobyn","@alanp90210 #amen","Tue Nov 08 01:32:49 +0000 2016","Atlanta","null","Atlanta, GA"
"TJPignataro","Ok, switching to #Bills. Be back soon, maybe. #Sabres","Tue Nov 08 01:32:49 +0000 2016","Buffalo, New York, USA","null","Angola, NY"
"hay_bay6","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/znMyjGuP3c","Tue Nov 08 01:32:49 +0000 2016","Dacula, GA","null","Tennessee, USA"
"bunnytaichou","Two more hours of this shit.","Tue Nov 08 01:32:49 +0000 2016","Dallas","null","Texas, USA"
"ParkerMote","Ben Rector &gt;","Tue Nov 08 01:32:49 +0000 2016","null","null","Nashville, TN"
"ibeastalot","It's lit 😩🙏🏾 just need a premiere date https://t.co/76Yw9YUZ8X","Tue Nov 08 01:32:48 +0000 2016","Konoha ","null","Denton, TX"
"J_Aguirre13","@DestanyCuster @watthahellll its*","Tue Nov 08 01:32:49 +0000 2016","Diboll, TX","null","Diboll, TX"
"JondaleD","Overdue now. When is the baby gonna be born?","Tue Nov 08 01:32:49 +0000 2016","San Antonio, TX","null","Lackland Air Force Base, TX"
"smileygirl_123","@Abena_chocolate i swear before next season they gone have a fight","Tue Nov 08 01:32:49 +0000 2016","null","null","West Orange, NJ"
"Sarita_Alessia","why do i misplace everything","Tue Nov 08 01:32:49 +0000 2016","null","null","Arizona, USA"
"DinevRosales","Finna be off for awhile","Tue Nov 08 01:32:49 +0000 2016","Killeen, TX","null","Killeen, TX"
"alyssadenise_","I take forever to text back but I get mad when others take forever to text me back 🤕","Tue Nov 08 01:32:49 +0000 2016","null","null","Ontario, CA"
"sscribner1","@Dr_Berglund @JenGranholm @billmaher obviously no point to the argument if you don't see the problem. I pray we r better than this tomorrow.","Tue Nov 08 01:32:49 +0000 2016","St. Paul, MN","null","Eagan, MN"
"TransitFeeds","Updated: WMATA GTFS (Washington, DC, USA) https://t.co/oQwT9yqpUY","Tue Nov 08 01:32:35 +0000 2016","Everywhere","[object Object]","Washington, DC"
"fleekasslee","@DaFinesseKid @gangnextdoor its called homecoming dude on me","Tue Nov 08 01:32:49 +0000 2016","spicelane","null","Houston, TX"
"NathanBarron123","@eli_estrada11 if he wins, they'll be work cuh! We need work to survive youngsta","Tue Nov 08 01:32:49 +0000 2016","null","null","Channelview, TX"
"tpalz","refs... too many damn flags lol https://t.co/zxc3xe7pgK","Tue Nov 08 01:32:49 +0000 2016","dreamville new jersey, usa","null","Ocean Gate, NJ"
"Firstdowndonte","@Favretto hmmm.... I don't see any kicking and screaming","Tue Nov 08 01:32:49 +0000 2016","Nashville, TN ","null","Nashville, TN"
"YungKingTosa","Momma Sonya trying to keep Princess from getting RayJ sextape money #LHHHREUNION","Tue Nov 08 01:32:49 +0000 2016","Valdosta, GA","null","Valdosta, GA"
"misshannahhhhh","pro tip: know ur mfkn facts, preferably before opening ur mouth","Tue Nov 08 01:32:49 +0000 2016","Natchitoches, LA","null","Louisiana, USA"
"AhkilCrumpton","#Impact17","Tue Nov 08 01:32:49 +0000 2016","IG:Crump_25 | SC:Ahkil_thecomp","null","Los Angeles, CA"
"Big_Zeph","@AngalicL @_codeinekeyez lol didn't I tell you have a good day? 😂 that means gone bout ya business","Tue Nov 08 01:32:49 +0000 2016","Hotty Toddy Gosh Almighty","null","Mississippi, USA"
"bksfldluvssammy","W❤️W!!! #breathtaking https://t.co/1VRHw4DFMc","Tue Nov 08 01:32:48 +0000 2016","Morro Bay, CA","null","Morro Bay, CA"
"mybestlife0416","https://t.co/a9OjOlA47r #imwithher2016","Tue Nov 08 01:32:49 +0000 2016","Queensbury, ny","null","West Glens Falls, NY"
"KevinCalabria1","@Scaramucci @realDonaldTrump I sure hope so Mooch","Tue Nov 08 01:32:49 +0000 2016","null","null","Pennsylvania, USA"
"welchjr20","My life matter ....,,,, especially to my bitchessss 😉😉😉😉","Tue Nov 08 01:32:49 +0000 2016","hillside Vallejo ","null","Colorado Springs, CO"
"_ZaddyJay","Kys https://t.co/A1jQrYVzUF","Tue Nov 08 01:32:49 +0000 2016","D(M)V","null","Konterra, MD"
"teamdooley","@sea_nymph75 @WorldAndScience Beautiful.","Tue Nov 08 01:32:49 +0000 2016","United States","null","Norfolk, MA"
"JohnGraceless","It's hard to come up when you don't have a lot","Tue Nov 08 01:32:49 +0000 2016","Del","null","Bear, DE"
"nolensan","#lifeatpros #bikehouston board meeting happening now at #PROS. #houstonbikeplan #biking… https://t.co/GysSkmdG4T","Tue Nov 08 01:32:49 +0000 2016","Houston, TX","[object Object]","Houston, TX"
"B8TALABS","@lunaxcel_ Finally 👏🏾","Tue Nov 08 01:32:49 +0000 2016","Ratlando, Florida","null","Florida, USA"
"melraymorrill","@TrujilloAbriana not the original reason but now it is 😂😂😂💀","Tue Nov 08 01:32:49 +0000 2016","Pahrump aka armpit of NV","null","Pahrump, NV"
"pmcg","Hmm … supposedly only about 3000th in line, but I find that kind of hard to believe.  #MidnightHillary","Tue Nov 08 01:32:49 +0000 2016","North Carolina, USA","[object Object]","Raleigh, NC"
"FayRoslee","Sooooo bored! I need someone to physically talk to 😔 Asyik cakap dengan TV je ☹️","Tue Nov 08 01:32:49 +0000 2016","Kuala Lumpur ⇌ Utah","null","Logan, UT"
"abeayres28","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/kkoqXfsBF3","Tue Nov 08 01:32:49 +0000 2016","Wichita","null","Eastborough, KS"
"MerickWins","LETTER KNOW SCOTTIE https://t.co/wU7NhmMBxP","Tue Nov 08 01:32:49 +0000 2016","KTX✈️OKC","null","Claremore, OK"
"itsotaywithme","@TheRealBhalil match me","Tue Nov 08 01:32:49 +0000 2016","the jungle","null","Delaware, USA"
"zoe_annn","That's fuckin nice to know","Tue Nov 08 01:32:49 +0000 2016","McAlester, OK","null","McAlester, OK"
"theREALzelmoney","Very thankful that the Cubs won it and are done so I can finally focus on school all night instead of baseball games every day 🙌🏼🙌🏼","Tue Nov 08 01:32:49 +0000 2016","null","null","DeKalb, IL"
"TheBlogfines",""I like wins."- Harold Reynolds on pitchers. Verducci gave him the death stare.","Tue Nov 08 01:32:49 +0000 2016","Carlsbad, CA","null","Carlsbad, CA"
"77_BCT","Me bcaus Election Day https://t.co/IMMzzyCF25","Tue Nov 08 01:32:49 +0000 2016","Akwesasne, Québec","null","Mulmur, Ontario"
"Morteana","@maureenjohnson Southern New Hampshire looks strongly Republican. My hubby and I will be out there to counter! #WereWithHer #GetOutandVote","Tue Nov 08 01:32:49 +0000 2016","Wonderland, perhaps.","null","Keene, NH"
"TxsleuthUSA","@LPDonovan Since Pennsylvania doesn't have early voting it might do more good than elsewhere.","Tue Nov 08 01:32:49 +0000 2016","Texas","null","Fort Worth, TX"
"berkley_leeper","@haileekrupp maybe i need to join ur gym","Tue Nov 08 01:32:49 +0000 2016","null","null","Oklahoma City, OK"
"7639235149","https://t.co/yJ0y78uTqc I have a country to protect while you play Denial with them. 
#America your vote don't matter your Leadership hides.","Tue Nov 08 01:32:49 +0000 2016","null","null","Brooklyn Center, MN"
"creeperKing00","#winter https://t.co/pwZbEuwred","Tue Nov 08 01:32:49 +0000 2016","null","null","Paola, KS"
"BadGal_Kai","ready to take this exam on Thursday and be done already","Tue Nov 08 01:32:50 +0000 2016","California, PA","null","California, PA"
"Vocalsboldnruff","@SkyWilliams election night finna be purge night, im keeping my black ass in THE house. Ryan better stay his ass in too","Tue Nov 08 01:32:50 +0000 2016","In them WALLS","null","Houston, TX"
"bobbi_savino","@NicoleMaiden10 hi","Tue Nov 08 01:32:50 +0000 2016","Garden City, MI in my room ","null","Westland, MI"
"nataliesept","Overflow. #ImWithHer #lastrally #1MoreDay @ Grand Valley State… https://t.co/rsgqFmnwXD","Tue Nov 08 01:32:49 +0000 2016","Portland, Oregon","[object Object]","Allendale, MI"
"Catalina6836","Sigan a @Doy_Mds31 
Para cumplir mis sueños","Tue Nov 08 01:32:50 +0000 2016","Hermosillo, Sonora","null","Hermosillo, Sonora"
"LEXITAUGHTYOUU","Damn, I love you Lex https://t.co/nj6gQyDbcC","Tue Nov 08 01:32:50 +0000 2016","Dallas/Denton","null","Denton, TX"
"brianprogrammer","This is what happens when you leave people underemployed and underfunded. This is why we need a #JobGuarantee.","Tue Nov 08 01:32:50 +0000 2016","Boulder CO","null","Boulder, CO"
"utwey","@thehill https://t.co/bTQKYdutQ4","Tue Nov 08 01:32:49 +0000 2016","NashVegas","null","Nashville, TN"
"CamCobb55","Hdm 🤔","Tue Nov 08 01:32:50 +0000 2016","null","null","Virginia, USA"
"LRMDesign","“You not only have to be a good designer, but a good salesman” good words and advice tonight @atxdesignweek","Tue Nov 08 01:32:50 +0000 2016","Austin, TX","null","North Burnet, Austin"
"Baseball_Jen","@biggles14 He's an A's killer but seeing him fall made me sad! Nice to see him back in his old form!! #Verlander #CyYoung","Tue Nov 08 01:32:50 +0000 2016","California, USA","null","California, USA"
"Jesuscriedout","If you walk daily with Jesus, Joy will be your companion.","Tue Nov 08 01:32:50 +0000 2016","null","null","Missouri, USA"
"Yoitsroebro","I don't care if I know someone for 10 years or 2 days. If we bond somehow. I'll never turn my back on your. If you need me, I'm there.","Tue Nov 08 01:32:50 +0000 2016","null","null","Berkley, MI"
"expertfrowner","dope nose weezer’s most sing-alongable song","Tue Nov 08 01:32:50 +0000 2016","columbia, sc via Chicago","null","Columbia SC"
"datadyne007","@mbtainfo If you pay someone crap, you get a crap job from them. If you pay someone fairly, yet competitively, you get quality work.","Tue Nov 08 01:32:50 +0000 2016","Boston, MA","null","New York, NY"
"thexthrside","Idk what to say bout these !!!!! They look the same but they obviously aren't!!!!!!! I feel kinda cute https://t.co/VAPyei49Ke","Tue Nov 08 01:32:49 +0000 2016","milwaukee","null","Milwaukee, WI"
"abigail_kurdin","The Lizzie McGuire movie is on Netflix and im so happy oh wow im so happy :')","Tue Nov 08 01:32:50 +0000 2016","null","null","South Carolina, USA"
"Chii_Beee","If someone got me front row tickets to see chance, I'd marry them","Tue Nov 08 01:32:50 +0000 2016","null","null","Glenn Dale, MD"
"IAmThe_zingONE","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ixvyrTYUBs","Tue Nov 08 01:32:50 +0000 2016","LHU 17 ","null","Lock Haven, PA"
"Ceeeee__","@Hannah_SoDope I think she can fight cause she never acting scary but you right moniece will win","Tue Nov 08 01:32:50 +0000 2016","Pettyville, USA","null","Detroit, MI"
"Mercy2Juan0","Ok venting done lol...back to watching #DWTS","Tue Nov 08 01:32:50 +0000 2016","bronx, ny","null","Bronx, NY"
"emmarie2013","Being desperate for attention is not cute 🙅🏻","Tue Nov 08 01:32:50 +0000 2016","Livonia, MI ","null","Livonia, MI"
"Sageemoon","@xoxomicayla i can't dm you..","Tue Nov 08 01:32:50 +0000 2016","Gatesville, TX","null","Texas, USA"
"kbrewxoxo","The only thing I'm good at is procrastinating 🙄","Tue Nov 08 01:32:50 +0000 2016","null","null","Turnersville, NJ"
"2010dirtdiva","#applestrudelpracticerun https://t.co/F0Wzs6cyWm","Tue Nov 08 01:32:50 +0000 2016","null","null","Barre, VT"
"AsapKalon","@Siimmbaa_ im only off on Thursdays fridays","Tue Nov 08 01:32:50 +0000 2016","null","null","Irving, TX"
"stephtschofield","I've give up on you, but it still hurts to know your not alone. Don't worry I'll keep out of your life and stay awake at night","Tue Nov 08 01:32:50 +0000 2016","null","null","Arlington, MA"
"The_Condon","When you’re going to get Taco Bell and then realize it’s Monday so that means moe’s Monday! It’s lit! #WelcomeToMoes","Tue Nov 08 01:32:50 +0000 2016","null","null","Duluth, GA"
"Dweebowitz","@DerekBodnerNBA @jonjohnsonwip Is he hurt?","Tue Nov 08 01:32:50 +0000 2016","Someplace I don't really like","null","Marlton, NJ"
"EneidaFlorez1","@reggiloshijossr yo quiero y con postre 💋💋💋💋","Tue Nov 08 01:32:50 +0000 2016","Connecticut, USA","null","Manchester, CT"
"madelyne_porta","like who wouldn't want a girl who gets extremely emotional over The Office","Tue Nov 08 01:32:51 +0000 2016","cincy","null","Cincinnati, OH"
"CoriOrlando1","@jcorippo @MsCaguirre @CarganillaRHS @GuzzoMatt @coolcatteacher Dang, Corippo...you beat me to it!!","Tue Nov 08 01:32:51 +0000 2016","null","null","Camarillo, CA"
"Joc_ThaDon","Y'all go Fw presidential #aamu they gone get ya real right","Tue Nov 08 01:32:50 +0000 2016","Cleveland ✈️SPC✈️HSV ","null","Huntsville, AL"
"biscuts_itsgio","Sometime I see people with tacky outfits and I just wanna go up to them and help them. 🙃","Tue Nov 08 01:32:51 +0000 2016","null","null","Pasadena, CA"
"kevinmtriplett","@SFGiants Bill King!","Tue Nov 08 01:32:50 +0000 2016","Walnut Creek CA","[object Object]","Walnut Creek, CA"
"AshZification","This kind of saddens me, since it seems to be necessary https://t.co/h8ptxbkjlc","Tue Nov 08 01:32:50 +0000 2016","Newark, NY","null","Irondequoit, NY"
"missy_gal9","Tbh #mannequinchalenge is very fun to watch/do","Tue Nov 08 01:32:51 +0000 2016","Indiana, USA","null","Indiana, USA"
"FightMass","Lol this is the tweet that got us blocked by curt #memories https://t.co/9JCDPtmWex","Tue Nov 08 01:32:51 +0000 2016","the best state","null","Salem, MA"
"simpson_jm","A little seat upgrade!!! #upgradeyourself @ Time Warner Cable Arena https://t.co/85E34sMtVC","Tue Nov 08 01:32:51 +0000 2016","right here","[object Object]","Charlotte, NC"
"5thTMNT","Trying to decide if I switch my profile pic after Hillary wins tomorrow. Had it since April. What do you think… https://t.co/QZgqqv5fQm","Tue Nov 08 01:32:50 +0000 2016","Tulsa","null","Trump Tower"
"geertgordijn","Verrekte handig overzicht: hoe laat weten we wat? Tijden zijn ET, da's zes uur NA NL-tijd. #USElections2016 https://t.co/nw4zIHPh4r","Tue Nov 08 01:32:51 +0000 2016","Netherlands","null","Manhattan, NY"
"jacksikma43","@richgalen @politicalwire get ready to be VP","Tue Nov 08 01:32:51 +0000 2016","Manasquan, NJ","null","Manasquan, NJ"
"gabbyykelly","Yup https://t.co/wJtsSZDO3M","Tue Nov 08 01:32:51 +0000 2016","Point Pleasant, NJ","null","Point Pleasant, NJ"
"heideland","@ejv2 @DVDaniels79 @katiesisneros you're with us in spirit @ramoss! 😘","Tue Nov 08 01:32:51 +0000 2016","Minneapolis / St. Paul, MN","null","Minneapolis, MN"
"MG_Pats12","Cowboys are beating the Patriots in the Super Bowl? AIGHT.... https://t.co/3AvWICtAE6","Tue Nov 08 01:32:51 +0000 2016","Foxboro, Mass!…Not really :(","null","Kent, OH"
"emtothea","@BarbieFurtado @allahpundit then I love you, Barbie.","Tue Nov 08 01:32:51 +0000 2016","Toronto, Ontario...probably.","null","Toronto, Ontario"
"crossmanjoy","@dom_zamprogna Thankyou for the nice Halloween Picture of you and your family From a Dom  fan Joy and my dog Rusty.","Tue Nov 08 01:32:51 +0000 2016","null","null","Niagara Falls, Ontario"
"BryonWhyte","The day quitters are losers, I believe mostly that's true. I gotta quit lookin' back or I'm gonna lose you #SkinnerIsLaw","Tue Nov 08 01:32:51 +0000 2016","fuck","null","Shawnee, OK"
"giovanniggarcia",".@Koster4Missouri speaking to crowd at Koster/Kander Rally in St. Louis. @41ActionNews #Elections2016 @LexiSutterTV https://t.co/6aP6lujuFG","Tue Nov 08 01:32:50 +0000 2016","Kansas City, MO","null","St Louis, MO"
"anthonyc4188","WHOEVER VOTED IM KINDA CUTE SLIDE IN MY DMS RN CAUSE THIS DONT MAKE SENSE HOW TF AM I STILL SINGLE https://t.co/MWrwLHNiHa","Tue Nov 08 01:32:51 +0000 2016","Warren, MI","null","Warren, MI"
"lexiennunez","just spoil me with kisses https://t.co/Qnqx4Hgazr","Tue Nov 08 01:32:51 +0000 2016","The stars","null","Vacaville, CA"
"jdpeterson","@StupendousWave Thank you for making this; analysis is spot on. I've been making this argument for a year w/my friends.  @YouTube","Tue Nov 08 01:32:51 +0000 2016","HI / MN / MI / DC / LV","null","Sunrise Manor, NV"
"Waddupbrudah","Okay 😂😂😂 this guy just because you say something don't mean nothing fucking ignorant ass mf blighting his own words https://t.co/gkLIOgOPNC","Tue Nov 08 01:32:51 +0000 2016","jessica's heart","null","Salinas, CA"
"CarlyCarter1313","@CarlyCarter1313 pic creds: @macioostendorp","Tue Nov 08 01:32:51 +0000 2016","null","null","Hiawatha, IA"
"IMBACKWHOLETIME","Sis I'm cute down right now. https://t.co/h1SEdA8m1Q","Tue Nov 08 01:32:51 +0000 2016","wishaniggawoods","null","Washington, DC"
"lalaladisa","when i was young my elementary school made me watch coverage of the presidential speeches or whatever i doubt that's happening this election","Tue Nov 08 01:32:51 +0000 2016","New York ","null","Bellmore, NY"
"StevieSoFetch_","Don't judge..... I know I'm suppose to squat lower but I was tired at this point. 👀 https://t.co/873u30NEL5","Tue Nov 08 01:32:51 +0000 2016","LONG ISLAND, NY . $$","null","Queens, NY"
"gillian_swann","i def listened to this song while driving home in the rain today https://t.co/pbFa4SLlRg","Tue Nov 08 01:32:51 +0000 2016","null","null","Colleyville, TX"
"d4rcangel","All i want for christmas is a girl who will listen to me sing “i dont know much but i know i love u” in my awful aaron neville voice 24/7","Tue Nov 08 01:32:51 +0000 2016","Ormond Beach, FL","null","Holly Hill, FL"
"kayymonett","@QueenLiciaaaaa my baby is a slow he be irking me. 🙄","Tue Nov 08 01:32:51 +0000 2016","null","null","Missouri, USA"
"TanaKae7","@YOLO_WOLF ❤️❤️❤️","Tue Nov 08 01:32:51 +0000 2016","Great Bend, KS","null","Great Bend, KS"
"AkbarRazaNaqvi","As soon as Beal starts guarding Harden, he starts scoring again","Tue Nov 08 01:32:51 +0000 2016","Williamsburg, VA","null","Williamsburg, VA"
"KatharsisRavyn","I'm trying really hard, my friends, and in a lot of ways I think I'm really thriving!!! 💖💖💖 @… https://t.co/bPwGNHRYlV","Tue Nov 08 01:32:51 +0000 2016","NYC","[object Object]","Manhattan, NY"
"AndiWilson2",""Get a boy who sings." 
I'll take 4. 🎶 😍","Tue Nov 08 01:32:51 +0000 2016","null","null","Wilmore, KY"
"iimshayyy","bouta fuck over it😋😋","Tue Nov 08 01:32:51 +0000 2016","Kenner, LA","null","Destrehan, LA"
"octamike","heard on the radio its healthy to sleep naked guess what I'm doing","Tue Nov 08 01:32:51 +0000 2016","Austin, TX","null","Texas, USA"
"xx_kenyana_xx","@CarolW_1530 prepare for the tears.","Tue Nov 08 01:32:51 +0000 2016","Statesboro","null","Georgia, USA"
"uhateyanna","I really should have went to softball tryouts","Tue Nov 08 01:32:51 +0000 2016","Alabama, USA","null","Alabama, USA"
"Marcelle_lazy","*gives me hope and dreams* https://t.co/gnNoicCvOG","Tue Nov 08 01:32:51 +0000 2016","California, USA","null","Lomita, CA"
"aerospikedb","@domudall We're glad to see you've switched, Dom. Welcome to Aerospike! Are you using the Community Edition or the Enterprise Edition?","Tue Nov 08 01:32:51 +0000 2016","Mountain View, CA","null","Mountain View, CA"
"_untoldpromises","It's one of those Netflix and chill type of nights.","Tue Nov 08 01:32:51 +0000 2016","NOLA","null","Terrytown, LA"
"jay__lr","@ChinoSherman25 MY BAD MY BAD","Tue Nov 08 01:32:51 +0000 2016","null","null","Houston, TX"
"Derrick_Snyder","@muwxman Think Trump wins by 3-5 there. Hard ceiling for HRC there.","Tue Nov 08 01:32:51 +0000 2016","Kansas City, Mo.","null","Kansas City, MO"
"stephanieecookk","Today is the last day Obama will be president and that makes me sad :( 
@POTUS","Tue Nov 08 01:32:51 +0000 2016","Chicago, IL","null","Villa Park, IL"
"revdave","The Lunchtime View or Calm Before The Tuesday Storm #serenitynow #vote @ Taqueria El Asadero https://t.co/FyUN7pPcPO","Tue Nov 08 01:32:51 +0000 2016","Chicago, IL","[object Object]","Chicago, IL"
"thechucker25","Vote tomorrow! Let the chips fall. https://t.co/NfX0r8cXRe","Tue Nov 08 01:32:51 +0000 2016","null","null","Zionsville, IN"
"LIKEaGOODneyBER","Fixer lmao  #LHHReunion","Tue Nov 08 01:32:52 +0000 2016","Clinton, MI ","null","Roseville, MI"
"Taylorr_Alexis","Will pay someone to help me with my research paper ☹️","Tue Nov 08 01:32:51 +0000 2016","Kent, OH","null","Kent, OH"
"Yay_Its_Sara","I trust the kids https://t.co/pbOUArcw0E","Tue Nov 08 01:32:51 +0000 2016","manhattan","null","Manhattan, NY"
"Abdalah_Higazy","@magdymohamed_ بطوط والاسرة اصبحم cannibals","Tue Nov 08 01:32:52 +0000 2016","Cairo, Egypt","null","Pennsylvania, USA"
"zayne23__","Ughhh","Tue Nov 08 01:32:52 +0000 2016","null","null","Forney, TX"
"Alexandraxabad","when he throws you off guard w that fresh cut","Tue Nov 08 01:32:52 +0000 2016","null","null","Calabasas, CA"
"chilired59","@IngrahamAngle @LifeZette democrats want to be rulers and tell u what u can eat where to sleep and take ur money","Tue Nov 08 01:32:52 +0000 2016","Lockport","null","New York, USA"
"BigA1997","Asking where I'm at you so annoying","Tue Nov 08 01:32:52 +0000 2016","The 312 ","null","Elyria, OH"
"SP_Lax","Millon Camp - 2017! Register today. Taking first 150 kids only. @SP_Lax @Team91Texas @team91lacrosse https://t.co/ceEWvk4ZQP","Tue Nov 08 01:32:51 +0000 2016","Sienna Plantation, TX","null","Missouri City, TX"
"drea_delos","@lianefshr I luv u","Tue Nov 08 01:32:52 +0000 2016","Baylor AXΩ","null","Waco, TX"
"dinoroc74","Hope this is accurate &amp; more refuse to go back. #NoDAPL 
@MaryMcDonnell10 @ReneeNWhitfield 
https://t.co/LCs3Rsfq36 via @antimedia","Tue Nov 08 01:32:51 +0000 2016","Glen Allen, VA","null","Richmond, VA"
"musiklpn","@TrumpTaxAudit But there is ALWAYS a need for facts","Tue Nov 08 01:32:52 +0000 2016","Rahway NJ","null","Rahway, NJ"
"realmellowman","See you space cowboy...","Tue Nov 08 01:32:52 +0000 2016","Murfreesboro, TN","null","Murfreesboro, TN"
"Sregaes","@RiotSupport Request #24103452 Request #24103452 Request #24103452 Request #24103452 Request #24103452 specialists please :(","Tue Nov 08 01:32:52 +0000 2016","Wilmington, Delaware","null","Delaware, USA"
"KOsondeck","Literally all my money has gone to bills food and alcohol","Tue Nov 08 01:32:52 +0000 2016"," San Diego","null","San Diego, CA"
"WestCoastBamm","Son Feek told me Club Empire would be lit nasty before the year out😂😂 chuuu","Tue Nov 08 01:32:52 +0000 2016","null","null","Lafayette, LA"
"uamsnurses","Join the UAMS team! See our latest #job opening here: https://t.co/2BtV6xTFQ7 #Nursing #LittleRock, AR #Hiring","Tue Nov 08 01:32:52 +0000 2016","Little Rock, Arkansas","[object Object]","Little Rock, AR"
"_babycheeey_",""Where are you ?" 
"a friends house"
"Oh okay. So who's house you at?" 
"a friend" 
Well jeez. i wouldn't have figured 🙄","Tue Nov 08 01:32:52 +0000 2016","Kirby, TX","null","Kirby, TX"
"allisonbeard12","rft https://t.co/yFno3YQLKN","Tue Nov 08 01:32:52 +0000 2016","null","null","Delaware, USA"
"GoldieSFC","Old coworker: omg you look skinnier!
Me: oh no, I'm just wearing all black","Tue Nov 08 01:32:52 +0000 2016","Los Angeles","null","Los Angeles, CA"
"zoelynn9602",""I can do 30 lb bicep curls"
"I feel like that's impressive, I can hardly lift a stick of butter" 
Lmao meag 😂","Tue Nov 08 01:32:52 +0000 2016","null","null","Manhattan, NY"
"RileyFlies","I'm terrified for tomorrow. #ImWithHer https://t.co/tigulGbZUx","Tue Nov 08 01:32:52 +0000 2016","Edinburgh, Scotland","null","Cannon Falls, MN"
"Mss_mischief","' I wonder how many people don't get the one they want, but end up with the one they're supposed to be with ' - Fannie Flagg","Tue Nov 08 01:32:52 +0000 2016","Tennessee, USA","null","Passaic, NJ"
"_ysq3","Bra leaving in a week ..","Tue Nov 08 01:32:52 +0000 2016","850","null","Milton, FL"
"Hermosa_Moi","❗️❗️❗️ https://t.co/m6c9IBONZQ","Tue Nov 08 01:32:52 +0000 2016","Beecher, MI ","null","Flint, MI"
"zlmcgee56","@barrettramia I really will! Thanks for tip","Tue Nov 08 01:32:52 +0000 2016","null","null","Casselberry, FL"
"TeezyKnows","Suicidal hotline 1-800-273-8255
A simple RT can save someone's life.","Tue Nov 08 01:32:52 +0000 2016","Portland, OR","null","Oregon, USA"
"ashiana123","@bonkkaa__ uhm yes","Tue Nov 08 01:32:52 +0000 2016","Arkansas ","null","Arkansas, USA"
"ashy0104","@labanda #labandaBrian ✨💕","Tue Nov 08 01:32:52 +0000 2016","null","null","Nashua, NH"
"Spartan","You deserve it https://t.co/HnzBkP6QlK","Tue Nov 08 01:32:52 +0000 2016","New Jersey, USA","null","Toms River, NJ"
"simbai_","@chrismelberger I'm angry that this is a thing","Tue Nov 08 01:32:52 +0000 2016","HTX","null","Katy, TX"
"kambreaskye","fitter tweet 😂👏🏻 @leahhdriver","Tue Nov 08 01:32:52 +0000 2016","null","null","Tennessee, USA"
"messerethan24","Lmaooooooooo https://t.co/wfdQZJhzvW","Tue Nov 08 01:32:52 +0000 2016","somewhere getting better ","null","Canal Winchester, OH"
"kwmvp","@1capplegate tomorrow tomorrow tomorrow.","Tue Nov 08 01:32:52 +0000 2016","Los Angeles","null","Los Angeles, CA"
"SrMadeleine","#Elections2016 https://t.co/ZI6di6pjRg","Tue Nov 08 01:32:52 +0000 2016","Norfolk, Nebraska","null","Nebraska, USA"
"KodyFunderburk","@riley_griv","Tue Nov 08 01:32:52 +0000 2016","null","null","Queen Creek, AZ"
"Madi_J88","lizards r so cute","Tue Nov 08 01:32:52 +0000 2016","earth","null","Milan, MI"
"DamidanceStudio","#Nochecubana SOCIAL, Nov 25th at #BakaGalleryCafe. 8-11:30pm. Dance demo class with our Salsa (Rueda de Casino) students. ONLY $2","Tue Nov 08 01:32:52 +0000 2016","Toronto","null","Toronto, Ontario"
"notethanmhaley","I've been searching for this for months https://t.co/ZcqOsSifj4","Tue Nov 08 01:32:52 +0000 2016","Blacksburg, VA","null","Blacksburg, VA"
"B_Ortega12","It has to be done 😔 I just can't go in pretending to be someone I'm not  https://t.co/4YRbOJhito","Tue Nov 08 01:32:52 +0000 2016","Laguna Niguel, CA","null","Laguna Niguel, CA"
"ovo_pauly","Curt Schilling is insane lol","Tue Nov 08 01:32:52 +0000 2016","Athens, GA","null","Georgia, USA"
"_alexislewman","@lmatlock9 , and wear more sweatshirts.. THANKS :) https://t.co/CzAz0SiWab","Tue Nov 08 01:32:52 +0000 2016","null","null","Indiana, USA"
